STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,21-Apr-2020
Time,9:26
Box Index,1
ExptType,0
SessionRecord,190

Session Title,SCB
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,SCB_2
DB Ref,SCB_nbk_shaping07
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,234000
Pellet Count,0
Fluid Count,161
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
170,
AutoControl,Index,10,
AC Comment,,T5_2_retrain - 1T1D (75x75)  VT/HZ = 1:1 (Tc-6, Dc-1-3)
01_cross,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_120,vt1_120,hz2_120,vt2_120,hz3_120,vt3_120,hz4_120,vt4_120,hz5_120,vt5_120,hz7_120,vt7_120,hz8_120,vt8_120,hz6_110,hz1_110,vt6_110,vt1_110,hz2_110,vt2_110,hz3_110,vt3_110,hz4_110,vt4_110,hz5_110,vt5_110,hz6_110,vt6_110,hz7_110,vt7_110,hz8_110,vt8_110,hz6_95,vt6_95,hz6_90,vt6_90,hz6_85,vt6_85,hz6_82,vt6_82,hz1_080,hz2_080,hz3_080,hz4_080,hz5_080,hz7_080,hz8_080,vt1_080,vt2_080,vt3_080,vt4_080,vt5_080,vt7_080,vt8_080,hz6_75,vt6_75,hz6_070,vt6_070,hz1_75,vt1_75,hz2_75,vt2_75,hz3_75,vt3_75,hz4_75,vt4_75,hz5_75,vt5_75,hz7_75,vt7_75,hz8_75,vt8_75,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
196,0,0,0,0,1000,1,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,
149,0,5,149,153767,154064,154064,154090,154090,0,0,0,0,1,0,0,0,154090,154190,0,154190,154229,
150,0,3,150,154232,155772,155772,155851,155851,0,0,0,1,0,0,0,0,155851,155951,0,155951,156028,
151,0,13,151,156031,156917,156917,156992,156992,0,0,0,0,1,0,0,0,156992,157092,0,157092,157257,
152,1,2,152,157260,158119,158119,158147,0,158147,0,0,0,1,0,0,0,0,0,0,0,0,
153,0,1,153,158450,158468,158468,158504,158504,0,0,0,0,1,0,0,0,158504,158604,0,158604,158769,
154,0,4,154,158772,159847,159847,159917,159917,0,0,0,0,1,0,0,0,159917,160017,0,160017,160046,
155,0,9,155,160049,161098,161098,161128,161128,0,0,0,0,1,0,0,0,161128,161228,0,161228,161260,
156,0,13,156,161263,162225,162225,162252,162252,0,0,0,0,1,0,0,0,162252,162352,0,162352,162386,
157,0,8,157,162389,163366,163366,163396,163396,0,0,0,0,1,0,0,0,163396,163496,0,163496,163530,
158,0,9,158,163533,164384,164384,164450,164450,0,0,0,0,1,0,0,0,164450,164550,0,164550,164580,
159,0,8,159,164583,165582,165582,165647,165647,0,0,0,0,1,0,0,0,165647,165747,0,165747,165781,
160,0,9,160,165784,166795,166795,166821,166821,0,0,0,0,1,0,0,0,166821,166921,0,166921,166950,
161,0,9,161,166953,167859,167859,167887,167887,0,0,0,0,1,0,0,0,167887,167987,0,167987,168024,
162,1,3,162,168027,168997,168997,169019,0,169019,0,0,0,1,0,0,0,0,0,0,0,0,
163,0,0,163,169322,169376,169376,169400,169400,0,0,0,1,0,0,0,0,169400,169500,0,169500,169589,
164,1,11,164,169592,170493,170493,170521,0,170521,0,0,0,1,0,0,0,0,0,0,0,0,
165,1,0,165,170824,170890,170890,170912,0,170912,0,0,0,1,0,0,0,0,0,0,0,0,
166,0,6,166,171215,171287,171287,171362,171362,0,0,0,1,0,0,0,0,171362,171462,0,171462,171537,
167,0,4,167,171540,172696,172696,172741,172741,0,0,0,0,1,0,0,0,172741,172841,0,172841,172875,
168,0,0,168,172878,174012,174012,174120,174120,0,0,0,1,0,0,0,0,174120,174220,0,174220,174284,
169,0,12,169,174287,175124,175124,175150,175150,0,0,0,0,1,0,0,0,175150,175250,0,175250,175285,
170,0,4,170,175288,176200,176200,176265,176265,0,0,0,0,1,0,0,0,176265,176365,0,176365,176396,
171,0,1,171,176399,177375,177375,177407,177407,0,0,0,0,1,0,0,0,177407,177507,0,177507,177542,
172,1,11,172,177545,178706,178706,178740,0,178740,0,0,0,1,0,0,0,0,0,0,0,0,
173,0,8,173,179043,179177,179177,179212,179212,0,0,0,0,1,0,0,0,179212,179312,0,179312,179348,
174,0,5,174,179351,180459,180459,180484,180484,0,0,0,0,1,0,0,0,180484,180584,0,180584,180614,
175,0,13,175,180617,181737,181737,181800,181800,0,0,1,0,1,0,0,0,181800,181900,0,181900,181937,
176,0,8,176,181940,182777,182777,182804,182804,0,0,0,0,1,0,0,0,182804,182904,0,182904,182936,
177,0,13,177,182939,183838,183838,183863,183863,0,0,0,0,1,0,0,0,183863,183963,0,183963,184005,
178,1,11,178,184008,184897,184897,184930,0,184930,0,0,0,1,0,0,0,0,0,0,0,0,
179,0,1,179,185233,188448,188448,188498,188498,0,0,0,0,1,0,0,0,188498,188598,0,188598,188875,
180,0,5,180,188878,189688,189688,189726,189726,0,0,0,0,1,0,0,0,189726,189826,0,189826,189873,
181,1,0,181,189876,190782,190782,190813,0,190813,0,0,0,1,0,0,0,0,0,0,0,0,
182,0,4,182,191116,191306,191306,191342,191342,0,0,0,0,1,0,0,0,191342,191442,0,191442,191472,
183,1,11,183,191475,192210,192210,192241,0,192241,0,0,0,1,0,0,0,0,0,0,0,0,
184,0,10,184,192544,192608,192608,192724,192724,0,0,1,1,0,0,0,0,192724,192824,0,192824,192903,
185,0,4,185,192906,193825,193825,193929,193929,0,0,0,0,1,0,0,0,193929,194029,0,194029,194064,
186,0,12,186,194067,194916,194916,195003,195003,0,0,0,0,1,0,0,0,195003,195103,0,195103,195246,
187,0,9,187,195249,196018,196018,196045,196045,0,0,0,0,1,0,0,0,196045,196145,0,196145,196179,
188,0,5,188,196182,196967,196967,197009,197009,0,0,0,0,1,0,0,0,197009,197109,0,197109,197142,
189,0,3,189,197145,197891,197891,197957,197957,0,0,0,1,0,0,0,0,197957,198057,0,198057,198124,
190,1,11,190,198127,198938,198938,198964,0,198964,0,0,0,1,0,0,0,0,0,0,0,0,
191,0,2,191,199267,199310,199310,199380,199380,0,0,0,1,0,0,0,0,199380,199480,0,199480,199559,
192,1,2,192,199562,200385,200385,200422,0,200422,0,0,0,1,0,0,0,0,0,0,0,0,
193,1,12,193,200725,201148,201148,201220,0,201220,0,0,1,0,0,0,0,0,0,0,0,0,
194,0,0,194,201523,202229,202229,202322,202322,0,0,0,1,0,0,0,0,202322,202422,0,202422,202631,
195,0,7,195,202634,203326,203326,203376,203376,0,0,0,1,0,0,0,0,203376,203476,0,203476,203546,
196,0,1,196,203549,204531,204531,204552,204552,0,0,0,0,1,0,0,0,204552,204652,0,204652,204693,
197,0,4,197,204696,206064,206064,206122,206122,0,0,0,0,1,0,0,0,206122,206222,0,206222,206258,
198,0,0,198,206261,206973,206973,207030,207030,0,0,0,1,0,0,0,0,207030,207130,0,207130,207201,
199,1,10,199,207204,208089,208089,208120,0,208120,0,0,0,1,0,0,0,0,0,0,0,0,
200,0,0,200,208423,208447,208447,208543,208543,0,0,0,1,0,0,0,0,208543,208643,0,208643,208726,
201,0,1,201,208729,209581,209581,209668,209668,0,0,1,0,1,0,0,0,209668,209768,0,209768,209797,
202,1,7,202,209800,210654,210654,210724,0,210724,0,0,0,1,0,0,0,0,0,0,0,0,
203,1,0,203,211027,211164,211164,211302,0,211302,0,1,0,1,0,0,0,0,0,0,0,0,
204,0,2,204,211605,211605,211605,211681,211681,0,0,1,1,0,0,0,0,211681,211781,0,211781,211845,
205,0,7,205,211848,212755,212755,212846,212846,0,0,0,1,0,0,0,0,212846,212946,0,212946,213018,
206,0,6,206,213021,213910,213910,213966,213966,0,0,0,1,0,0,0,0,213966,214066,0,214066,214137,
207,0,6,207,214140,215230,215230,215294,215294,0,0,0,1,0,0,0,0,215294,215394,0,215394,215458,
208,1,11,208,215461,216421,216421,216501,0,216501,0,1,0,1,0,0,0,0,0,0,0,0,
209,0,2,209,216804,216809,216809,216881,216881,0,0,1,1,0,0,0,0,216881,216981,0,216981,217048,
210,0,10,210,217051,218287,218287,218343,218343,0,0,0,1,0,0,0,0,218343,218443,0,218443,218516,
211,0,10,211,218519,219283,219283,219372,219372,0,0,0,1,0,0,0,0,219372,219472,0,219472,219531,
212,0,10,212,219534,220293,220293,220363,220363,0,0,0,1,0,0,0,0,220363,220463,0,220463,220982,
213,0,12,213,220985,221674,221674,221705,221705,0,0,0,0,1,0,0,0,221705,221805,0,221805,221894,
214,0,5,214,221897,222662,222662,222695,222695,0,0,0,0,1,0,0,0,222695,222795,0,222795,222817,
215,0,8,215,222820,223646,223646,223713,223713,0,0,0,0,1,0,0,0,223713,223813,0,223813,223839,
216,0,6,216,223842,224847,224847,224903,224903,0,0,0,1,0,0,0,0,224903,225003,0,225003,225064,
217,0,10,217,225067,225847,225847,225987,225987,0,0,0,1,0,0,0,0,225987,226087,0,226087,226167,
218,0,1,218,226170,226811,226811,226845,226845,0,0,0,0,1,0,0,0,226845,226945,0,226945,226978,
219,0,2,219,226981,227587,227587,227645,227645,0,0,0,1,0,0,0,0,227645,227745,0,227745,227815,
220,0,10,220,227818,228602,228602,228655,228655,0,0,0,1,0,0,0,0,228655,228755,0,228755,228811,
221,0,12,221,228814,229675,229675,229703,229703,0,0,0,0,1,0,0,0,229703,229803,0,229803,230448,
222,0,12,222,230451,231136,231136,231220,231220,0,0,0,0,1,0,0,0,231220,231320,0,231320,231352,
223,0,1,223,231355,232188,232188,232258,232258,0,0,0,0,1,0,0,0,232258,232358,0,232358,232390,
224,0,8,224,232393,233114,233114,233157,233157,0,0,0,0,1,0,0,0,233157,233257,0,233257,233279,
225,128,1,225,233282,234000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENDDATA
